"age","edu","parity","cum.percent","perc"
37,14,"0",0.252281440472013,0
38,14,"0",0.0844846148057118,0
39,14,"0",0.447560951914229,0.102049638891506
40,14,"0",0.444484236996424,0.249268275087343
41,14,"0",0.54530473945053,0
42,14,"0",0.249891272333152,0.190781598672126
43,14,"0",0.15527883398439,0.0332411504011954
44,14,"0",0.23893807584484,0
45,14,"0",0.120936768180921,0
46,14,"0",0.132451831779359,0
47,14,"0",0.0419345455425248,0
48,14,"0",0.0326626807409546,0
49,14,"0",0,0
15,14,"1",0,0
16,14,"1",0,0
17,14,"1",0,0
18,14,"1",0,0
19,14,"1",0.00664482994161508,0.00664482994161508
20,14,"1",0.0248915208201749,0.0244383394537202
21,14,"1",0.0914113424034263,0.0498753349579969
22,14,"1",0.125289354512169,0.0629596168065544
23,14,"1",0.244151851543777,0.095643996629206
24,14,"1",0.27289322344478,0.0658407353828171
25,14,"1",0.346978572355022,0.120056197778437
26,14,"1",0.396739131500235,0.086948895498187
27,14,"1",0.477369219826067,0.219098308536411
28,14,"1",0.389842925625165,0.0840261996756857
29,14,"1",0.410046290896585,0.115962030098405
30,14,"1",0.359423635471322,0.0955355064382445
31,14,"1",0.345995881416211,0.0827960002312382
32,14,"1",0.409946507512465,0.143538668291535
33,14,"1",0.558515630084938,0.0824514979249074
34,14,"1",0.296904037913206,0.0172459817431778
35,14,"1",0.267950014561071,0.0329636840681224
36,14,"1",0.352626528667635,0.068606317567517
37,14,"1",0.231818534496692,0.175603041540436
38,14,"1",0.251784334929061,0.00938825052245022
39,14,"1",0.322134719692469,0.171296261708055
40,14,"1",0.455402631628629,0.170814438057872
41,14,"1",0.131617147898689,0
42,14,"1",0.239319022833136,0
43,14,"1",0.213851637578803,0.0850916842325012
44,14,"1",0.365589213592166,0.0475478524149139
45,14,"1",0.357746275437031,0.0213936529027006
46,14,"1",0.209589392755358,0.074274313991601
47,14,"1",0.340994159304809,0.0602370980029717
48,14,"1",0.269287823482421,0.101216124132606
49,14,"1",0.128708708430582,0.0532461494254053
15,14,"2",0,0
16,14,"2",0,0
17,14,"2",0,0
18,14,"2",0,0
19,14,"2",0.0148727685509505,0.0148727685509505
20,14,"2",0,0
21,14,"2",0.00897902407751635,0.00897902407751635
22,14,"2",0.00383863816031946,0.00383863816031946
23,14,"2",0.0869970112892317,0.0373353118853228
24,14,"2",0.121538860994055,0.0591264530539252
25,14,"2",0.115456781377092,0.0498553278870532
26,14,"2",0.153437946915407,0.0579203399299585
27,14,"2",0.22263873421871,0.0990690551722727
28,14,"2",0.248245367105726,0.111617747500192
29,14,"2",0.214053134978541,0.0729564032615952
30,14,"2",0.219085346523869,0.0645708199908109
31,14,"2",0.307312028893407,0.069328186275253
32,14,"2",0.242676999330412,0.0695906462860591
33,14,"2",0.310777868077759,0.104390311626576
34,14,"2",0.249328131590751,0.045616550792938
35,14,"2",0.32058199578073,0.0898101328367095
36,14,"2",0.355116081940023,0.161265816529632
37,14,"2",0.208407990246401,0.0957513074505969
38,14,"2",0.22144716631097,0.0648232182249279
39,14,"2",0.376832522677297,0.0523215554207198
40,14,"2",0.32653632747497,0.0718941229801462
41,14,"2",0.380558258609866,0.110633078732933
42,14,"2",0.276229045827537,0.0926695240394785
43,14,"2",0.280253668011356,0.104496989780292
44,14,"2",0.246408623532439,0.14266931706829
45,14,"2",0.258069491471068,0.0409011259552469
46,14,"2",0.217380359727434,0.0327228973651409
47,14,"2",0.178229891431568,0.0602972406640514
48,14,"2",0.356712756796953,0.0531949428079528
49,14,"2",0.19699672040292,0.114839546846125
15,14,"3",NA,NA
16,14,"3",NA,NA
17,14,"3",0,0
18,14,"3",0,0
19,14,"3",0,0
20,14,"3",0,0
21,14,"3",0,0
22,14,"3",0,0
23,14,"3",0.037282061809464,0.0282972825637184
24,14,"3",0.0128667747648465,0
25,14,"3",0.033088726272926,0.0148248320915371
26,14,"3",0.0574967683174013,0.00180625537974662
27,14,"3",0.0383852657304615,0.0176281535704392
28,14,"3",0.102132111849978,0.0301312485835458
29,14,"3",0.104733905422736,0.0129966830315148
30,14,"3",0.124501955354335,0.0503747067964193
31,14,"3",0.131916649133503,0.0610175766007176
32,14,"3",0.124801614175026,0.0445580833987045
33,14,"3",0.141165569950082,0.0524915817140318
34,14,"3",0.169127140481998,0.0438091298246972
35,14,"3",0.162770182267656,0.0130267810800615
36,14,"3",0.237653527190779,0.0842416007293301
37,14,"3",0.201953028567789,0.0644958348715144
38,14,"3",0.258397434939813,0.0455309415577718
39,14,"3",0.167487586488603,0.0398982889426962
40,14,"3",0.187896420469002,0.0594078086880105
41,14,"3",0.0925326624875755,0.0237849845447884
42,14,"3",0.141555309428585,0.0473550304974424
43,14,"3",0.19817221583005,0.109268622658077
44,14,"3",0.173694454346434,0.0670700696225062
45,14,"3",0.26090206966056,0.115014265727014
46,14,"3",0.210449834840364,0.076661356480428
47,14,"3",0.159382344061126,0.0543773325774081
48,14,"3",0.243095359972321,0.00513605247684364
49,14,"3",0.205628019831516,0.0645055760985205
15,14,"4",NA,NA
16,14,"4",NA,NA
17,14,"4",NA,NA
18,14,"4",NA,NA
19,14,"4",0,0
20,14,"4",0,0
21,14,"4",0,0
22,14,"4",0,0
23,14,"4",0,0
24,14,"4",0,0
25,14,"4",0.044874606783929,0.034109798727853
26,14,"4",0.00381341573029577,0
27,14,"4",0.00988525839056912,0
28,14,"4",0,0
29,14,"4",0.0914157900078136,0.0119348242794764
30,14,"4",0.0719048373046048,0.0432190049142849
31,14,"4",0.0551637862010022,0.00785960145155775
32,14,"4",0.0997562770135824,0.0213615759578296
33,14,"4",0.0585273853572649,0.032180448551498
34,14,"4",0.0645929611997507,0.047777273843542
35,14,"4",0.0634292200657772,0.0387280424814683
36,14,"4",0.06987118006538,0.0233161339762227
37,14,"4",0.0934755217236882,0.0336005980868569
38,14,"4",0.109085277391119,0.0787814125759605
39,14,"4",0.142045964550047,0.0330871545659203
40,14,"4",0.188826501938276,0.131699961650408
41,14,"4",0.16686215267505,0.115307931454773
42,14,"4",0.151876704273059,0.0613266066436396
43,14,"4",0.0898729348559354,0.0510610690761492
44,14,"4",0.154527260743316,0.127230174724665
45,14,"4",0.0651256143214007,0.022311431978995
46,14,"4",0.0322452304980726,0.0277114627682575
47,14,"4",0,0
48,14,"4",0.120437245928381,0.0651840937494463
49,14,"4",0.109001547607818,0.0240173916210377
15,14,"5",NA,NA
16,14,"5",NA,NA
17,14,"5",NA,NA
18,14,"5",NA,NA
19,14,"5",NA,NA
20,14,"5",0,0
21,14,"5",NA,NA
22,14,"5",0,0
23,14,"5",0,0
24,14,"5",0,0
25,14,"5",0,0
26,14,"5",0,0
27,14,"5",0.0175704773623161,0
28,14,"5",0,0
29,14,"5",0,0
30,14,"5",0,0
31,14,"5",0,0
32,14,"5",0,0
33,14,"5",0.0262431124433444,0
34,14,"5",0.00629907788363797,0
35,14,"5",0.0156008868789754,0
36,14,"5",0.0139174463863425,0
37,14,"5",0.0472092200426774,0.0317968890092968
38,14,"5",0,0
39,14,"5",0.0322783207832653,0.0322783207832653
40,14,"5",0.0559830816085399,0
41,14,"5",0.0648081864835302,0.0211922035489249
42,14,"5",0.0883262975323833,0.0183315105775946
43,14,"5",0.0623215722023764,0.01602014193485
44,14,"5",0.0329349186228886,0.0221079950591088
45,14,"5",0.0548621866065833,0
46,14,"5",0,0
47,14,"5",0.0640768414987093,0.0236989121415727
48,14,"5",0.0519579597918753,0.00427999120599946
49,14,"5",0.012595645402854,0.012595645402854
15,14,"6",NA,NA
16,14,"6",NA,NA
17,14,"6",NA,NA
18,14,"6",NA,NA
19,14,"6",NA,NA
20,14,"6",0,0
21,14,"6",NA,NA
22,14,"6",0,0
23,14,"6",NA,NA
24,14,"6",0,0
25,14,"6",0,0
26,14,"6",0,0
27,14,"6",0,0
28,14,"6",0,0
29,14,"6",0,0
30,14,"6",0,0
31,14,"6",0.0258974827160795,0
32,14,"6",0.0120699203614206,0.0120699203614206
33,14,"6",0.0354433005789218,0.0161663237301413
34,14,"6",0,0
35,14,"6",0,0
36,14,"6",0,0
37,14,"6",0,0
38,14,"6",0.0150676920252967,0
39,14,"6",0.00887680837303027,0
40,14,"6",0.00633074082727785,0
41,14,"6",0.0180141649710014,0
42,14,"6",0.0024858470678419,0
43,14,"6",0.0354256441005139,0.0109089578127083
44,14,"6",0.00323298300522614,0.00323298300522614
45,14,"6",0.0309345298632688,0.0192607219487993
46,14,"6",0.00433523146712589,0
47,14,"6",0.00841474976396469,0
48,14,"6",0.00746451832531751,0.00746451832531751
49,14,"6",0.00441288730675508,0
15,13,"0",0,0
16,13,"0",0,0
17,13,"0",0.00117888912742867,0
18,13,"0",0.0218540005020129,0.0175139154775989
19,13,"0",0.0906676233942729,0.0538574927577703
20,13,"0",0.211706641085387,0.107222981257871
21,13,"0",0.367677355537959,0.174372174876206
22,13,"0",0.469345459367403,0.150302340119806
23,13,"0",0.609057876535191,0.0532713794873103
24,13,"0",0.589636882263078,0.0510307522254102
25,13,"0",0.650364611624173,0.0550501423396245
26,13,"0",0.620319756121847,0.0379216159139374
27,13,"0",0.62512507773161,0.0150576278509128
28,13,"0",0.677226311251821,0.0205165490437652
29,13,"0",0.717059831853913,0.00369852826975776
30,13,"0",0.516021342212611,0.0704527080159237
31,13,"0",0.817452266680628,0.0920556898685714
32,13,"0",0.657933059445827,0
33,13,"0",0.679043483477154,0
34,13,"0",0.366040534321199,0.0338425601054738
35,13,"0",0.175558320524565,0.0419358331410127
36,13,"0",0.228121118246097,0.0981731228634942
37,13,"0",0.252281440472013,0
38,13,"0",0.0844846148057118,0
39,13,"0",0.53264476230829,0.0850838103940602
40,13,"0",0.444484236996424,0
41,13,"0",0.614154314813538,0.0688495753630083
42,13,"0",0.249891272333152,0
43,13,"0",0.15527883398439,0
44,13,"0",0.23893807584484,0
45,13,"0",0.120936768180921,0
46,13,"0",0.132451831779359,0
47,13,"0",0.0419345455425248,0
48,13,"0",0.0593064933478444,0.0266438126068898
49,13,"0",0,0
15,13,"1",0,0
16,13,"1",0.0169134219322352,0.0169134219322352
17,13,"1",0,0
18,13,"1",0,0
19,13,"1",0.00957610935080691,0.00293127940919183
20,13,"1",0.0462277652240318,0.0213362444038568
21,13,"1",0.121016447375556,0.0296051049721293
22,13,"1",0.142509989846859,0.0172206353346897
23,13,"1",0.269799846332987,0.0256479947892098
24,13,"1",0.327483042935918,0.0545898194911381
25,13,"1",0.362224212765991,0.0152456404109691
26,13,"1",0.464592093990122,0.067852962489887
27,13,"1",0.494911552598011,0.0175423327719438
28,13,"1",0.412161416435323,0.0223184908101576
29,13,"1",0.414020192730463,0.00397390183387738
30,13,"1",0.425463526070825,0.0660398905995029
31,13,"1",0.360825253144558,0.0148293717283472
32,13,"1",0.48720926947365,0.0772627619611842
33,13,"1",0.596648551014047,0.0381329209291086
34,13,"1",0.309059656541309,0.0121556186281031
35,13,"1",0.267950014561071,0
36,13,"1",0.362115484710193,0.00948895604255836
37,13,"1",0.267859109897097,0.0360405754004049
38,13,"1",0.351025604102567,0.0992412691735062
39,13,"1",0.322134719692469,0
40,13,"1",0.455402631628629,0
41,13,"1",0.131617147898689,0
42,13,"1",0.239319022833136,0
43,13,"1",0.213851637578803,0
44,13,"1",0.365589213592166,0
45,13,"1",0.357746275437031,0
46,13,"1",0.209589392755358,0
47,13,"1",0.340994159304809,0
48,13,"1",0.269287823482421,0
49,13,"1",0.128708708430582,0
15,13,"2",0,0
16,13,"2",0,0
17,13,"2",0,0
18,13,"2",0,0
19,13,"2",0.0148727685509505,0
20,13,"2",0.00605503925120391,0.00605503925120391
21,13,"2",0.00897902407751635,0
22,13,"2",0.032512488832394,0.0286738506720745
23,13,"2",0.0947200806307907,0.00772306934155895
24,13,"2",0.132268876899638,0.0107300159055838
25,13,"2",0.125559089297068,0.0101023079199753
26,13,"2",0.208011066246768,0.054573119331361
27,13,"2",0.22263873421871,0
28,13,"2",0.281649504822971,0.0334041377172454
29,13,"2",0.243026558328762,0.0289734233502204
30,13,"2",0.258790170709806,0.0397048241859374
31,13,"2",0.335732534012516,0.0284205051191096
32,13,"2",0.277348269478331,0.0346712701479188
33,13,"2",0.349730593162958,0.0389527250851997
34,13,"2",0.258936136371705,0.00960800478095397
35,13,"2",0.349118330489185,0.0285363347084556
36,13,"2",0.355116081940023,0
37,13,"2",0.208407990246401,0
38,13,"2",0.231003066053534,0.00955589974256396
39,13,"2",0.397542680272449,0.0207101575951519
40,13,"2",0.336988587760038,0.0104522602850684
41,13,"2",0.380558258609866,0
42,13,"2",0.276229045827537,0
43,13,"2",0.285264667847572,0.00501099983621659
44,13,"2",0.246408623532439,0
45,13,"2",0.258069491471068,0
46,13,"2",0.217380359727434,0
47,13,"2",0.182280189068707,0.00405029763713919
48,13,"2",0.356712756796953,0
49,13,"2",0.205683443449343,0.00868672304642261
15,13,"3",NA,NA
16,13,"3",NA,NA
17,13,"3",0,0
18,13,"3",0,0
19,13,"3",0,0
20,13,"3",0,0
21,13,"3",0,0
22,13,"3",0,0
23,13,"3",0.037282061809464,0
24,13,"3",0.0156378148854093,0.00277104012056275
25,13,"3",0.033088726272926,0
26,13,"3",0.073168136926815,0.0156713686094137
27,13,"3",0.0596475358653986,0.0212622701349371
28,13,"3",0.113777598974534,0.0116454871245565
29,13,"3",0.104733905422736,0
30,13,"3",0.164544616690555,0.0400426613362202
31,13,"3",0.131916649133503,0
32,13,"3",0.124801614175026,0
33,13,"3",0.167375127541871,0.0262095575917884
34,13,"3",0.17022198550287,0.00109484502087248
35,13,"3",0.178046496130142,0.0152763138624863
36,13,"3",0.239497480982624,0.00184395379184471
37,13,"3",0.212410989220211,0.0104579606524217
38,13,"3",0.264207098468851,0.00580966352903795
39,13,"3",0.167487586488603,0
40,13,"3",0.220933360449316,0.0330369399803147
41,13,"3",0.0925326624875755,0
42,13,"3",0.145085049944039,0.00352974051545321
43,13,"3",0.19817221583005,0
44,13,"3",0.173694454346434,0
45,13,"3",0.26090206966056,0
46,13,"3",0.210449834840364,0
47,13,"3",0.159382344061126,0
48,13,"3",0.243095359972321,0
49,13,"3",0.221315105112582,0.0156870852810653
15,13,"4",NA,NA
16,13,"4",NA,NA
17,13,"4",NA,NA
18,13,"4",NA,NA
19,13,"4",0,0
20,13,"4",0,0
21,13,"4",0,0
22,13,"4",0,0
23,13,"4",0,0
24,13,"4",0,0
25,13,"4",0.044874606783929,0
26,13,"4",0.00381341573029577,0
27,13,"4",0.00988525839056912,0
28,13,"4",0,0
29,13,"4",0.0914157900078136,0
30,13,"4",0.0719048373046048,0
31,13,"4",0.0551637862010022,0
32,13,"4",0.0997562770135824,0
33,13,"4",0.0670185681768793,0.00849118281961438
34,13,"4",0.0645929611997507,0
35,13,"4",0.0669701407695083,0.00354092070373115
36,13,"4",0.0737826554111415,0.00391147534576151
37,13,"4",0.0934755217236882,0
38,13,"4",0.109085277391119,0
39,13,"4",0.142045964550047,0
40,13,"4",0.188826501938276,0
41,13,"4",0.200111226444672,0.0332490737696221
42,13,"4",0.151876704273059,0
43,13,"4",0.0898729348559354,0
44,13,"4",0.163240868100852,0.008713607357536
45,13,"4",0.0651256143214007,0
46,13,"4",0.0322452304980726,0
47,13,"4",0,0
48,13,"4",0.120437245928381,0
49,13,"4",0.150272847438383,0.0412712998305646
15,13,"5",NA,NA
16,13,"5",NA,NA
17,13,"5",NA,NA
18,13,"5",NA,NA
19,13,"5",NA,NA
20,13,"5",0,0
21,13,"5",NA,NA
22,13,"5",0,0
23,13,"5",0,0
24,13,"5",0,0
25,13,"5",0,0
26,13,"5",0,0
27,13,"5",0.0175704773623161,0
28,13,"5",0,0
29,13,"5",0,0
30,13,"5",0,0
31,13,"5",0,0
32,13,"5",0,0
33,13,"5",0.0262431124433444,0
34,13,"5",0.00629907788363797,0
35,13,"5",0.0156008868789754,0
36,13,"5",0.0139174463863425,0
37,13,"5",0.0540238035587609,0.00681458351608353
38,13,"5",0,0
39,13,"5",0.0322783207832653,0
40,13,"5",0.0559830816085399,0
41,13,"5",0.0911752824785705,0.0263670959950403
42,13,"5",0.0883262975323833,0
43,13,"5",0.0623215722023764,0
44,13,"5",0.0417954887242724,0.00886057010138382
45,13,"5",0.0548621866065833,0
46,13,"5",0,0
47,13,"5",0.0640768414987093,0
48,13,"5",0.155871167892127,0.103913208100252
49,13,"5",0.012595645402854,0
15,13,"6",NA,NA
16,13,"6",NA,NA
17,13,"6",NA,NA
18,13,"6",NA,NA
19,13,"6",NA,NA
20,13,"6",0,0
21,13,"6",NA,NA
22,13,"6",0,0
23,13,"6",NA,NA
24,13,"6",0,0
25,13,"6",0,0
26,13,"6",0,0
27,13,"6",0,0
28,13,"6",0,0
29,13,"6",0,0
30,13,"6",0,0
31,13,"6",0.0258974827160795,0
32,13,"6",0.0120699203614206,0
33,13,"6",0.0354433005789218,0
34,13,"6",0,0
35,13,"6",0,0
36,13,"6",0,0
37,13,"6",0,0
38,13,"6",0.0150676920252967,0
39,13,"6",0.00887680837303027,0
40,13,"6",0.00633074082727785,0
41,13,"6",0.0180141649710014,0
42,13,"6",0.0024858470678419,0
43,13,"6",0.0354256441005139,0
44,13,"6",0.00323298300522614,0
45,13,"6",0.0309345298632688,0
46,13,"6",0.01238987651987,0.00805464505274406
47,13,"6",0.00841474976396469,0
48,13,"6",0.00746451832531751,0
49,13,"6",0.00441288730675508,0
15,12,"0",0,0
16,12,"0",0,0
17,12,"0",0.00646411590005474,0.00528522677262607
18,12,"0",0.0323586805033869,0.010504680001374
19,12,"0",0.177180062811818,0.0865124394175447
20,12,"0",0.320934181672254,0.109227540586867
21,12,"0",0.455988749044232,0.088311393506273
22,12,"0",0.542747014599749,0.0734015552323458
23,12,"0",0.667691594825792,0.0586337182906005
24,12,"0",0.598304289657658,0.0086674073945792
25,12,"0",0.653869023851725,0.00350441222755187
26,12,"0",0.635023467655796,0.0147037115339491
27,12,"0",0.629935982175869,0.00481090444425912
28,12,"0",0.686098396629773,0.0088720853779522
29,12,"0",0.717059831853913,0
30,12,"0",0.559553542905588,0.0435322006929768
31,12,"0",0.817452266680628,0
32,12,"0",0.693475834234645,0.0355427747888178
33,12,"0",0.679043483477154,0
34,12,"0",0.366040534321199,0
35,12,"0",0.175558320524565,0
36,12,"0",0.228121118246097,0
37,12,"0",0.252281440472013,0
38,12,"0",0.0844846148057118,0
39,12,"0",0.53264476230829,0
40,12,"0",0.444484236996424,0
41,12,"0",0.614154314813538,0
42,12,"0",0.249891272333152,0
43,12,"0",0.15527883398439,0
44,12,"0",0.23893807584484,0
45,12,"0",0.120936768180921,0
46,12,"0",0.132451831779359,0
47,12,"0",0.0419345455425248,0
48,12,"0",0.0593064933478444,0
49,12,"0",0,0
15,12,"1",0,0
16,12,"1",0.0169134219322352,0
17,12,"1",0,0
18,12,"1",0.00409409229981892,0.00409409229981892
19,12,"1",0.0215715414826302,0.0119954321318233
20,12,"1",0.0879755257197777,0.0417477604957459
21,12,"1",0.132240531470017,0.011224084094461
22,12,"1",0.155634387070762,0.0131243972239034
23,12,"1",0.279291264178498,0.00949141784551111
24,12,"1",0.347610742856937,0.0201276999210189
25,12,"1",0.400293097414156,0.0380688846481652
26,12,"1",0.474745453289623,0.0101533592995002
27,12,"1",0.527112411466802,0.0322008588687913
28,12,"1",0.434693554295886,0.0225321378605635
29,12,"1",0.468084142749539,0.0540639500190766
30,12,"1",0.46418281398584,0.0387192879150149
31,12,"1",0.377122321473209,0.0162970683286504
32,12,"1",0.489213767310746,0.00200449783709623
33,12,"1",0.62253257734179,0.0258840263277435
34,12,"1",0.346278952987415,0.0372192964461061
35,12,"1",0.34489014251032,0.0769401279492481
36,12,"1",0.362115484710193,0
37,12,"1",0.34202832694556,0.0741692170484624
38,12,"1",0.351025604102567,0
39,12,"1",0.410847923199748,0.0887132035072789
40,12,"1",0.455402631628629,0
41,12,"1",0.146149648166794,0.0145325002681057
42,12,"1",0.264496360931053,0.0251773380979171
43,12,"1",0.213851637578803,0
44,12,"1",0.365589213592166,0
45,12,"1",0.357746275437031,0
46,12,"1",0.209589392755358,0
47,12,"1",0.340994159304809,0
48,12,"1",0.269287823482421,0
49,12,"1",0.128708708430582,0
15,12,"2",0,0
16,12,"2",0,0
17,12,"2",0,0
18,12,"2",0,0
19,12,"2",0.0148727685509505,0
20,12,"2",0.0150093302963855,0.00895429104518163
21,12,"2",0.00897902407751635,0
22,12,"2",0.032512488832394,0
23,12,"2",0.0989038263172485,0.00418374568645782
24,12,"2",0.150155457984187,0.0178865810845491
25,12,"2",0.135571807705894,0.0100127184088267
26,12,"2",0.21641534238673,0.00840427613996107
27,12,"2",0.227676617213537,0.00503788299482725
28,12,"2",0.286800825073945,0.0051513202509735
29,12,"2",0.25366308701244,0.0106365286836781
30,12,"2",0.258790170709806,0
31,12,"2",0.350491889048301,0.0147593550357852
32,12,"2",0.295866469316002,0.0185181998376712
33,12,"2",0.362829922208965,0.013099329046007
34,12,"2",0.268065295341641,0.00912915896993572
35,12,"2",0.356718621737813,0.0076002912486277
36,12,"2",0.356974698138429,0.00185861619840648
37,12,"2",0.208407990246401,0
38,12,"2",0.264446246572001,0.0334431805184678
39,12,"2",0.397542680272449,0
40,12,"2",0.336988587760038,0
41,12,"2",0.388670355727951,0.00811209711808484
42,12,"2",0.276229045827537,0
43,12,"2",0.285264667847572,0
44,12,"2",0.246408623532439,0
45,12,"2",0.261440335162271,0.003370843691203
46,12,"2",0.217380359727434,0
47,12,"2",0.200924701408636,0.0186445123399287
48,12,"2",0.356712756796953,0
49,12,"2",0.205683443449343,0
15,12,"3",NA,NA
16,12,"3",NA,NA
17,12,"3",0,0
18,12,"3",0,0
19,12,"3",0,0
20,12,"3",0,0
21,12,"3",0,0
22,12,"3",0,0
23,12,"3",0.037282061809464,0
24,12,"3",0.0310563057344989,0.0154184908490897
25,12,"3",0.0420278356165946,0.00893910934366854
26,12,"3",0.0754694337892569,0.00230129686244196
27,12,"3",0.0596475358653986,0
28,12,"3",0.124667829740806,0.0108902307662719
29,12,"3",0.104733905422736,0
30,12,"3",0.164544616690555,0
31,12,"3",0.140453640225534,0.00853699109203107
32,12,"3",0.132642811473997,0.00784119729897041
33,12,"3",0.16970400112492,0.00232887358304874
34,12,"3",0.190738101115936,0.0205161156130655
35,12,"3",0.182556718791891,0.0045102226617485
36,12,"3",0.244823235591792,0.00532575460916825
37,12,"3",0.212410989220211,0
38,12,"3",0.282045056088548,0.0178379576196969
39,12,"3",0.184435823920471,0.0169482374318679
40,12,"3",0.220933360449316,0
41,12,"3",0.213329819557754,0.120797157070179
42,12,"3",0.162987806602689,0.0179027566586506
43,12,"3",0.202342476260789,0.00417026043073958
44,12,"3",0.178842247927752,0.00514779358131773
45,12,"3",0.26090206966056,0
46,12,"3",0.230627318743525,0.0201774839031611
47,12,"3",0.159382344061126,0
48,12,"3",0.243095359972321,0
49,12,"3",0.221315105112582,0
15,12,"4",NA,NA
16,12,"4",NA,NA
17,12,"4",NA,NA
18,12,"4",NA,NA
19,12,"4",0,0
20,12,"4",0,0
21,12,"4",0,0
22,12,"4",0,0
23,12,"4",0,0
24,12,"4",0,0
25,12,"4",0.044874606783929,0
26,12,"4",0.00381341573029577,0
27,12,"4",0.00988525839056912,0
28,12,"4",0,0
29,12,"4",0.0914157900078136,0
30,12,"4",0.0821707634382182,0.0102659261336135
31,12,"4",0.0551637862010022,0
32,12,"4",0.0997562770135824,0
33,12,"4",0.0670185681768793,0
34,12,"4",0.0645929611997507,0
35,12,"4",0.0669701407695083,0
36,12,"4",0.0737826554111415,0
37,12,"4",0.0934755217236882,0
38,12,"4",0.109085277391119,0
39,12,"4",0.142045964550047,0
40,12,"4",0.203333123327464,0.0145066213891883
41,12,"4",0.200111226444672,0
42,12,"4",0.151876704273059,0
43,12,"4",0.0898729348559354,0
44,12,"4",0.164995001404949,0.0017541333040968
45,12,"4",0.0651256143214007,0
46,12,"4",0.0322452304980726,0
47,12,"4",0.0131087455240552,0.0131087455240552
48,12,"4",0.120437245928381,0
49,12,"4",0.150272847438383,0
15,12,"5",NA,NA
16,12,"5",NA,NA
17,12,"5",NA,NA
18,12,"5",NA,NA
19,12,"5",NA,NA
20,12,"5",0,0
21,12,"5",NA,NA
22,12,"5",0,0
23,12,"5",0,0
24,12,"5",0,0
25,12,"5",0,0
26,12,"5",0,0
27,12,"5",0.0175704773623161,0
28,12,"5",0,0
29,12,"5",0,0
30,12,"5",0,0
31,12,"5",0,0
32,12,"5",0,0
33,12,"5",0.0262431124433444,0
34,12,"5",0.00629907788363797,0
35,12,"5",0.0156008868789754,0
36,12,"5",0.0139174463863425,0
37,12,"5",0.0540238035587609,0
38,12,"5",0,0
39,12,"5",0.0322783207832653,0
40,12,"5",0.0559830816085399,0
41,12,"5",0.0911752824785705,0
42,12,"5",0.0883262975323833,0
43,12,"5",0.0623215722023764,0
44,12,"5",0.0417954887242724,0
45,12,"5",0.0548621866065833,0
46,12,"5",0.00413711707019708,0.00413711707019708
47,12,"5",0.0640768414987093,0
48,12,"5",0.155871167892127,0
49,12,"5",0.012595645402854,0
15,12,"6",NA,NA
16,12,"6",NA,NA
17,12,"6",NA,NA
18,12,"6",NA,NA
19,12,"6",NA,NA
20,12,"6",0,0
21,12,"6",NA,NA
22,12,"6",0,0
23,12,"6",NA,NA
24,12,"6",0,0
25,12,"6",0,0
26,12,"6",0,0
27,12,"6",0,0
28,12,"6",0,0
29,12,"6",0,0
30,12,"6",0,0
31,12,"6",0.0258974827160795,0
32,12,"6",0.0120699203614206,0
33,12,"6",0.0354433005789218,0
34,12,"6",0,0
35,12,"6",0,0
36,12,"6",0,0
37,12,"6",0,0
38,12,"6",0.0150676920252967,0
39,12,"6",0.00887680837303027,0
40,12,"6",0.00633074082727785,0
41,12,"6",0.0180141649710014,0
42,12,"6",0.0024858470678419,0
43,12,"6",0.0354256441005139,0
44,12,"6",0.00323298300522614,0
45,12,"6",0.0309345298632688,0
46,12,"6",0.01238987651987,0
47,12,"6",0.00841474976396469,0
48,12,"6",0.00746451832531751,0
49,12,"6",0.00441288730675508,0
15,11,"0",0,0
16,11,"0",0,0
17,11,"0",0.00646411590005474,0
18,11,"0",0.0323586805033869,0
19,11,"0",0.177180062811818,0
20,11,"0",0.320934181672254,0
21,11,"0",0.455988749044232,0
22,11,"0",0.542747014599749,0
23,11,"0",0.667691594825792,0
24,11,"0",0.598304289657658,0
25,11,"0",0.653869023851725,0
26,11,"0",0.635023467655796,0
27,11,"0",0.629935982175869,0
28,11,"0",0.686098396629773,0
29,11,"0",0.717059831853913,0
30,11,"0",0.559553542905588,0
31,11,"0",0.817452266680628,0
32,11,"0",0.693475834234645,0
33,11,"0",0.679043483477154,0
34,11,"0",0.366040534321199,0
35,11,"0",0.175558320524565,0
36,11,"0",0.228121118246097,0
37,11,"0",0.252281440472013,0
38,11,"0",0.0844846148057118,0
39,11,"0",0.53264476230829,0
40,11,"0",0.444484236996424,0
41,11,"0",0.614154314813538,0
42,11,"0",0.249891272333152,0
43,11,"0",0.15527883398439,0
44,11,"0",0.23893807584484,0
45,11,"0",0.120936768180921,0
46,11,"0",0.132451831779359,0
47,11,"0",0.0419345455425248,0
48,11,"0",0.0593064933478444,0
49,11,"0",0,0
15,11,"1",0,0
16,11,"1",0.0169134219322352,0
17,11,"1",0,0
18,11,"1",0.00409409229981892,0
19,11,"1",0.0215715414826302,0
20,11,"1",0.0879755257197777,0
21,11,"1",0.132240531470017,0
22,11,"1",0.155634387070762,0
23,11,"1",0.281210217328036,0.00191895314953768
24,11,"1",0.347610742856937,0
25,11,"1",0.400293097414156,0
26,11,"1",0.474745453289623,0
27,11,"1",0.527112411466802,0
28,11,"1",0.434693554295886,0
29,11,"1",0.468084142749539,0
